"id","name","slug","url","begin","end","num_rast","tres","units","xmin","xmax","ymin","ymax"
260,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario HadGEM2-ES RCP 8.5 07","fireprob_10y_HadGEM2-ES_rcp85_bau_07","https://api.cal-adapt.org/api/series/fireprob_10y_HadGEM2-ES_rcp85_bau_07/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-july",NA,-124.5625,-113.75,31.5625,42.75
261,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario HadGEM2-ES RCP 8.5 08","fireprob_10y_HadGEM2-ES_rcp85_bau_08","https://api.cal-adapt.org/api/series/fireprob_10y_HadGEM2-ES_rcp85_bau_08/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-august",NA,-124.5625,-113.75,31.5625,42.75
262,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario HadGEM2-ES RCP 8.5 09","fireprob_10y_HadGEM2-ES_rcp85_bau_09","https://api.cal-adapt.org/api/series/fireprob_10y_HadGEM2-ES_rcp85_bau_09/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-september",NA,-124.5625,-113.75,31.5625,42.75
263,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario HadGEM2-ES RCP 8.5 10","fireprob_10y_HadGEM2-ES_rcp85_bau_10","https://api.cal-adapt.org/api/series/fireprob_10y_HadGEM2-ES_rcp85_bau_10/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-october",NA,-124.5625,-113.75,31.5625,42.75
264,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario HadGEM2-ES RCP 8.5 11","fireprob_10y_HadGEM2-ES_rcp85_bau_11","https://api.cal-adapt.org/api/series/fireprob_10y_HadGEM2-ES_rcp85_bau_11/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-november",NA,-124.5625,-113.75,31.5625,42.75
265,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario HadGEM2-ES RCP 8.5 12","fireprob_10y_HadGEM2-ES_rcp85_bau_12","https://api.cal-adapt.org/api/series/fireprob_10y_HadGEM2-ES_rcp85_bau_12/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-december",NA,-124.5625,-113.75,31.5625,42.75
266,"U.C. Merced Decadal Yearly Wildfire Probability business as usual scenario MIROC5 RCP 4.5","fireprob_10y_MIROC5_rcp45_bau","https://api.cal-adapt.org/api/series/fireprob_10y_MIROC5_rcp45_bau/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal",NA,-124.5625,-113.75,31.5625,42.75
267,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario MIROC5 RCP 4.5 01","fireprob_10y_MIROC5_rcp45_bau_01","https://api.cal-adapt.org/api/series/fireprob_10y_MIROC5_rcp45_bau_01/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-january",NA,-124.5625,-113.75,31.5625,42.75
268,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario MIROC5 RCP 4.5 02","fireprob_10y_MIROC5_rcp45_bau_02","https://api.cal-adapt.org/api/series/fireprob_10y_MIROC5_rcp45_bau_02/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-febuary",NA,-124.5625,-113.75,31.5625,42.75
269,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario MIROC5 RCP 4.5 03","fireprob_10y_MIROC5_rcp45_bau_03","https://api.cal-adapt.org/api/series/fireprob_10y_MIROC5_rcp45_bau_03/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-march",NA,-124.5625,-113.75,31.5625,42.75
270,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario MIROC5 RCP 4.5 04","fireprob_10y_MIROC5_rcp45_bau_04","https://api.cal-adapt.org/api/series/fireprob_10y_MIROC5_rcp45_bau_04/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-april",NA,-124.5625,-113.75,31.5625,42.75
271,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario MIROC5 RCP 4.5 05","fireprob_10y_MIROC5_rcp45_bau_05","https://api.cal-adapt.org/api/series/fireprob_10y_MIROC5_rcp45_bau_05/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-may",NA,-124.5625,-113.75,31.5625,42.75
272,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario MIROC5 RCP 4.5 06","fireprob_10y_MIROC5_rcp45_bau_06","https://api.cal-adapt.org/api/series/fireprob_10y_MIROC5_rcp45_bau_06/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-june",NA,-124.5625,-113.75,31.5625,42.75
273,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario MIROC5 RCP 4.5 07","fireprob_10y_MIROC5_rcp45_bau_07","https://api.cal-adapt.org/api/series/fireprob_10y_MIROC5_rcp45_bau_07/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-july",NA,-124.5625,-113.75,31.5625,42.75
274,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario MIROC5 RCP 4.5 08","fireprob_10y_MIROC5_rcp45_bau_08","https://api.cal-adapt.org/api/series/fireprob_10y_MIROC5_rcp45_bau_08/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-august",NA,-124.5625,-113.75,31.5625,42.75
275,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario MIROC5 RCP 4.5 09","fireprob_10y_MIROC5_rcp45_bau_09","https://api.cal-adapt.org/api/series/fireprob_10y_MIROC5_rcp45_bau_09/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-september",NA,-124.5625,-113.75,31.5625,42.75
276,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario MIROC5 RCP 4.5 10","fireprob_10y_MIROC5_rcp45_bau_10","https://api.cal-adapt.org/api/series/fireprob_10y_MIROC5_rcp45_bau_10/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-october",NA,-124.5625,-113.75,31.5625,42.75
277,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario MIROC5 RCP 4.5 11","fireprob_10y_MIROC5_rcp45_bau_11","https://api.cal-adapt.org/api/series/fireprob_10y_MIROC5_rcp45_bau_11/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-november",NA,-124.5625,-113.75,31.5625,42.75
278,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario MIROC5 RCP 4.5 12","fireprob_10y_MIROC5_rcp45_bau_12","https://api.cal-adapt.org/api/series/fireprob_10y_MIROC5_rcp45_bau_12/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-december",NA,-124.5625,-113.75,31.5625,42.75
279,"U.C. Merced Decadal Yearly Wildfire Probability business as usual scenario MIROC5 RCP 8.5","fireprob_10y_MIROC5_rcp85_bau","https://api.cal-adapt.org/api/series/fireprob_10y_MIROC5_rcp85_bau/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal",NA,-124.5625,-113.75,31.5625,42.75
280,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario MIROC5 RCP 8.5 01","fireprob_10y_MIROC5_rcp85_bau_01","https://api.cal-adapt.org/api/series/fireprob_10y_MIROC5_rcp85_bau_01/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-january",NA,-124.5625,-113.75,31.5625,42.75
281,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario MIROC5 RCP 8.5 02","fireprob_10y_MIROC5_rcp85_bau_02","https://api.cal-adapt.org/api/series/fireprob_10y_MIROC5_rcp85_bau_02/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-febuary",NA,-124.5625,-113.75,31.5625,42.75
282,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario MIROC5 RCP 8.5 03","fireprob_10y_MIROC5_rcp85_bau_03","https://api.cal-adapt.org/api/series/fireprob_10y_MIROC5_rcp85_bau_03/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-march",NA,-124.5625,-113.75,31.5625,42.75
283,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario MIROC5 RCP 8.5 04","fireprob_10y_MIROC5_rcp85_bau_04","https://api.cal-adapt.org/api/series/fireprob_10y_MIROC5_rcp85_bau_04/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-april",NA,-124.5625,-113.75,31.5625,42.75
284,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario MIROC5 RCP 8.5 05","fireprob_10y_MIROC5_rcp85_bau_05","https://api.cal-adapt.org/api/series/fireprob_10y_MIROC5_rcp85_bau_05/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-may",NA,-124.5625,-113.75,31.5625,42.75
285,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario MIROC5 RCP 8.5 06","fireprob_10y_MIROC5_rcp85_bau_06","https://api.cal-adapt.org/api/series/fireprob_10y_MIROC5_rcp85_bau_06/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-june",NA,-124.5625,-113.75,31.5625,42.75
286,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario MIROC5 RCP 8.5 07","fireprob_10y_MIROC5_rcp85_bau_07","https://api.cal-adapt.org/api/series/fireprob_10y_MIROC5_rcp85_bau_07/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-july",NA,-124.5625,-113.75,31.5625,42.75
287,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario MIROC5 RCP 8.5 08","fireprob_10y_MIROC5_rcp85_bau_08","https://api.cal-adapt.org/api/series/fireprob_10y_MIROC5_rcp85_bau_08/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-august",NA,-124.5625,-113.75,31.5625,42.75
288,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario MIROC5 RCP 8.5 09","fireprob_10y_MIROC5_rcp85_bau_09","https://api.cal-adapt.org/api/series/fireprob_10y_MIROC5_rcp85_bau_09/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-september",NA,-124.5625,-113.75,31.5625,42.75
289,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario MIROC5 RCP 8.5 10","fireprob_10y_MIROC5_rcp85_bau_10","https://api.cal-adapt.org/api/series/fireprob_10y_MIROC5_rcp85_bau_10/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-october",NA,-124.5625,-113.75,31.5625,42.75
290,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario MIROC5 RCP 8.5 11","fireprob_10y_MIROC5_rcp85_bau_11","https://api.cal-adapt.org/api/series/fireprob_10y_MIROC5_rcp85_bau_11/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-november",NA,-124.5625,-113.75,31.5625,42.75
291,"U.C. Merced Decadal Monthly Wildfire Probability business as usual scenario MIROC5 RCP 8.5 12","fireprob_10y_MIROC5_rcp85_bau_12","https://api.cal-adapt.org/api/series/fireprob_10y_MIROC5_rcp85_bau_12/","1960-01-01T00:00:00Z","2099-12-31T00:00:00Z",14,"decadal-december",NA,-124.5625,-113.75,31.5625,42.75
292,"Average number of heating degree days per year from 32 models historical","hdd_year_ens32avg_historical","https://api.cal-adapt.org/api/series/hdd_year_ens32avg_historical/","1950-01-01T00:00:00Z","2005-12-31T00:00:00Z",56,"annual",NA,-124.5625,-113.375,31.5625,43.75
293,"Average number of heating degree days per year from 32 models rcp45","hdd_year_ens32avg_rcp45","https://api.cal-adapt.org/api/series/hdd_year_ens32avg_rcp45/","2006-01-01T00:00:00Z","2100-12-31T00:00:00Z",95,"annual",NA,-124.5625,-113.375,31.5625,43.75
294,"Average number of heating degree days per year from 32 models rcp85","hdd_year_ens32avg_rcp85","https://api.cal-adapt.org/api/series/hdd_year_ens32avg_rcp85/","2006-01-01T00:00:00Z","2100-12-31T00:00:00Z",95,"annual",NA,-124.5625,-113.375,31.5625,43.75
295,"30 year annual average number of days when KBDI exceeds >=600 from 32 model maximum historical","kbdigt600_30y_ens32max_historical","https://api.cal-adapt.org/api/series/kbdigt600_30y_ens32max_historical/","1961-01-01T00:00:00Z","1990-01-01T00:00:00Z",1,"",NA,-124.5625,-113.375,31.5625,43.75
296,"30 year annual average number of days when KBDI exceeds >=600 from 32 model maximum rcp45","kbdigt600_30y_ens32max_rcp45","https://api.cal-adapt.org/api/series/kbdigt600_30y_ens32max_rcp45/","2035-01-01T00:00:00Z","2099-12-31T00:00:00Z",2,"",NA,-124.5625,-113.375,31.5625,43.75
297,"30 year annual average number of days when KBDI exceeds >=600 from 32 model maximum rcp85","kbdigt600_30y_ens32max_rcp85","https://api.cal-adapt.org/api/series/kbdigt600_30y_ens32max_rcp85/","2035-01-01T00:00:00Z","2099-12-31T00:00:00Z",2,"",NA,-124.5625,-113.375,31.5625,43.75
298,"30 year annual average number of days when KBDI exceeds >=600 from 32 model minimum historical","kbdigt600_30y_ens32min_historical","https://api.cal-adapt.org/api/series/kbdigt600_30y_ens32min_historical/","1961-01-01T00:00:00Z","1990-01-01T00:00:00Z",1,"",NA,-124.5625,-113.375,31.5625,43.75
299,"30 year annual average number of days when KBDI exceeds >=600 from 32 model minimum rcp45","kbdigt600_30y_ens32min_rcp45","https://api.cal-adapt.org/api/series/kbdigt600_30y_ens32min_rcp45/","2035-01-01T00:00:00Z","2099-12-31T00:00:00Z",2,"",NA,-124.5625,-113.375,31.5625,43.75
300,"30 year annual average number of days when KBDI exceeds >=600 from 32 model minimum rcp85","kbdigt600_30y_ens32min_rcp85","https://api.cal-adapt.org/api/series/kbdigt600_30y_ens32min_rcp85/","2035-01-01T00:00:00Z","2099-12-31T00:00:00Z",2,"",NA,-124.5625,-113.375,31.5625,43.75
301,"Annual number of days when KBDI exceeds >=600 from 32 model average historical","kbdigt600_year_ens32avg_historical","https://api.cal-adapt.org/api/series/kbdigt600_year_ens32avg_historical/","1950-01-01T00:00:00Z","2005-12-31T00:00:00Z",56,"annual",NA,-124.5625,-113.375,31.5625,43.75
302,"Annual number of days when KBDI exceeds >=600 from 32 model average rcp45","kbdigt600_year_ens32avg_rcp45","https://api.cal-adapt.org/api/series/kbdigt600_year_ens32avg_rcp45/","2006-01-01T00:00:00Z","2100-12-31T00:00:00Z",95,"annual",NA,-124.5625,-113.375,31.5625,43.75
303,"Annual number of days when KBDI exceeds >=600 from 32 model average rcp85","kbdigt600_year_ens32avg_rcp85","https://api.cal-adapt.org/api/series/kbdigt600_year_ens32avg_rcp85/","2006-01-01T00:00:00Z","2100-12-31T00:00:00Z",95,"annual",NA,-124.5625,-113.375,31.5625,43.75
304,"Annual number of days when KBDI exceeds >=600 from 32 model maximum historical","kbdigt600_year_ens32max_historical","https://api.cal-adapt.org/api/series/kbdigt600_year_ens32max_historical/","1950-01-01T00:00:00Z","2005-12-31T00:00:00Z",56,"annual",NA,-124.5625,-113.375,31.5625,43.75
305,"Annual number of days when KBDI exceeds >=600 from 32 model maximum rcp45","kbdigt600_year_ens32max_rcp45","https://api.cal-adapt.org/api/series/kbdigt600_year_ens32max_rcp45/","2006-01-01T00:00:00Z","2100-12-31T00:00:00Z",95,"annual",NA,-124.5625,-113.375,31.5625,43.75
306,"Annual number of days when KBDI exceeds >=600 from 32 model maximum rcp85","kbdigt600_year_ens32max_rcp85","https://api.cal-adapt.org/api/series/kbdigt600_year_ens32max_rcp85/","2006-01-01T00:00:00Z","2100-12-31T00:00:00Z",95,"annual",NA,-124.5625,-113.375,31.5625,43.75
307,"Annual number of days when KBDI exceeds >=600 from 32 model minimum historical","kbdigt600_year_ens32min_historical","https://api.cal-adapt.org/api/series/kbdigt600_year_ens32min_historical/","1950-01-01T00:00:00Z","2005-12-31T00:00:00Z",56,"annual",NA,-124.5625,-113.375,31.5625,43.75
308,"Annual number of days when KBDI exceeds >=600 from 32 model minimum rcp45","kbdigt600_year_ens32min_rcp45","https://api.cal-adapt.org/api/series/kbdigt600_year_ens32min_rcp45/","2006-01-01T00:00:00Z","2100-12-31T00:00:00Z",95,"annual",NA,-124.5625,-113.375,31.5625,43.75
309,"Annual number of days when KBDI exceeds >=600 from 32 model minimum rcp85","kbdigt600_year_ens32min_rcp85","https://api.cal-adapt.org/api/series/kbdigt600_year_ens32min_rcp85/","2006-01-01T00:00:00Z","2100-12-31T00:00:00Z",95,"annual",NA,-124.5625,-113.375,31.5625,43.75
310,"Annual number of days when KBDI exceeds >=600 from historical observed","kbdigt600_year_livneh","https://api.cal-adapt.org/api/series/kbdigt600_year_livneh/","1950-01-01T00:00:00Z","2013-12-31T00:00:00Z",64,"annual",NA,-124.5625,-113.375,31.5625,43.75
311,"30 year annual average precipitation from 32 model maximum historical","pr_30y_ens32max_historical","https://api.cal-adapt.org/api/series/pr_30y_ens32max_historical/","1961-01-01T00:00:00Z","1990-01-01T00:00:00Z",1,"","mm",-124.5625,-113.375,31.5625,43.75
312,"30 year annual average precipitation from 32 model maximum rcp45","pr_30y_ens32max_rcp45","https://api.cal-adapt.org/api/series/pr_30y_ens32max_rcp45/","2035-01-01T00:00:00Z","2099-12-31T00:00:00Z",2,"","mm",-124.5625,-113.375,31.5625,43.75
313,"30 year annual average precipitation from 32 model maximum rcp85","pr_30y_ens32max_rcp85","https://api.cal-adapt.org/api/series/pr_30y_ens32max_rcp85/","2035-01-01T00:00:00Z","2099-12-31T00:00:00Z",2,"","mm",-124.5625,-113.375,31.5625,43.75
314,"30 year annual average precipitation from 32 model minimum historical","pr_30y_ens32min_historical","https://api.cal-adapt.org/api/series/pr_30y_ens32min_historical/","1961-01-01T00:00:00Z","1990-01-01T00:00:00Z",1,"","mm",-124.5625,-113.375,31.5625,43.75
315,"30 year annual average precipitation from 32 model minimum rcp45","pr_30y_ens32min_rcp45","https://api.cal-adapt.org/api/series/pr_30y_ens32min_rcp45/","2035-01-01T00:00:00Z","2099-12-31T00:00:00Z",2,"","mm",-124.5625,-113.375,31.5625,43.75
316,"30 year annual average precipitation from 32 model minimum rcp85","pr_30y_ens32min_rcp85","https://api.cal-adapt.org/api/series/pr_30y_ens32min_rcp85/","2035-01-01T00:00:00Z","2099-12-31T00:00:00Z",2,"","mm",-124.5625,-113.375,31.5625,43.75
317,"30 year annual average precipitation 1961-1990, derived from 10 LOCA models ensemble","pr_30yavg_ens10","https://api.cal-adapt.org/api/series/pr_30yavg_ens10/","1961-01-01T00:00:00Z","1990-12-31T00:00:00Z",1,"","mm/day",-124.5625,-113.375,31.5625,43.75
318,"30 year annual average precipitation for RCP 4.5, derived from 10 LOCA models ensemble","pr_30yavg_ens10_rcp45","https://api.cal-adapt.org/api/series/pr_30yavg_ens10_rcp45/","2035-01-01T00:00:00Z","2099-12-31T00:00:00Z",2,"","mm/day",-124.5625,-113.375,31.5625,43.75
319,"30 year annual average precipitation for RCP 8.5, derived from 10 LOCA models ensemble","pr_30yavg_ens10_rcp85","https://api.cal-adapt.org/api/series/pr_30yavg_ens10_rcp85/","2035-01-01T00:00:00Z","2099-12-31T00:00:00Z",2,"","mm/day",-124.5625,-113.375,31.5625,43.75
320,"30 year annual average precipitation for historical, derived from 32 LOCA models ensemble average","pr_30yavg_ens32avg_historical","https://api.cal-adapt.org/api/series/pr_30yavg_ens32avg_historical/","1961-01-01T00:00:00Z","1990-12-31T00:00:00Z",1,"","mm/day",-124.5625,-113.375,31.5625,43.75
321,"30 year annual average precipitation for RCP 4.5, derived from 32 LOCA models ensemble average","pr_30yavg_ens32avg_rcp45","https://api.cal-adapt.org/api/series/pr_30yavg_ens32avg_rcp45/","2035-01-01T00:00:00Z","2099-12-31T00:00:00Z",2,"","mm/day",-124.5625,-113.375,31.5625,43.75
322,"30 year annual average precipitation for RCP 8.5, derived from 32 LOCA models ensemble average","pr_30yavg_ens32avg_rcp85","https://api.cal-adapt.org/api/series/pr_30yavg_ens32avg_rcp85/","2035-01-01T00:00:00Z","2099-12-31T00:00:00Z",2,"","mm/day",-124.5625,-113.375,31.5625,43.75
323,"LOCA maximum 32 models precipitation RCP 8.5","pr_daily_loca_models-max_rcp85","https://api.cal-adapt.org/api/series/pr_daily_loca_models-max_rcp85/","2006-01-01T00:00:00Z","2099-12-30T00:00:00Z",1,"daily","kg m-2 s-1",-124.5625,-113.375,31.5625,43.75
324,"LOCA minimum 32 models precipitation RCP 8.5","pr_daily_loca_models-min_rcp85","https://api.cal-adapt.org/api/series/pr_daily_loca_models-min_rcp85/","2006-01-01T00:00:00Z","2099-12-30T00:00:00Z",1,"daily","kg m-2 s-1",-124.5625,-113.375,31.5625,43.75
325,"LOCA daily precipitation ACCESS1-0 modeled historical","pr_day_ACCESS1-0_historical","https://api.cal-adapt.org/api/series/pr_day_ACCESS1-0_historical/","1950-01-01T00:00:00Z","2005-12-31T00:00:00Z",1,"daily","kg/m2/s",-124.5625,-113.375,31.5625,43.75
326,"LOCA daily precipitation ACCESS1-0 RCP 4.5","pr_day_ACCESS1-0_rcp45","https://api.cal-adapt.org/api/series/pr_day_ACCESS1-0_rcp45/","2006-01-01T00:00:00Z","2100-12-31T00:00:00Z",1,"daily","kg/m2/s",-124.5625,-113.375,31.5625,43.75
327,"LOCA daily precipitation ACCESS1-0 RCP 8.5","pr_day_ACCESS1-0_rcp85","https://api.cal-adapt.org/api/series/pr_day_ACCESS1-0_rcp85/","2006-01-01T00:00:00Z","2100-12-31T00:00:00Z",1,"daily","kg/m2/s",-124.5625,-113.375,31.5625,43.75
328,"LOCA daily precipitation CCSM4 modeled historical","pr_day_CCSM4_historical","https://api.cal-adapt.org/api/series/pr_day_CCSM4_historical/","1950-01-01T00:00:00Z","2005-12-31T00:00:00Z",1,"daily","kg/m2/s",-124.5625,-113.375,31.5625,43.75
329,"LOCA daily precipitation CCSM4 RCP 4.5","pr_day_CCSM4_rcp45","https://api.cal-adapt.org/api/series/pr_day_CCSM4_rcp45/","2006-01-01T00:00:00Z","2100-12-31T00:00:00Z",1,"daily","kg/m2/s",-124.5625,-113.375,31.5625,43.75
330,"LOCA daily precipitation CCSM4 RCP 8.5","pr_day_CCSM4_rcp85","https://api.cal-adapt.org/api/series/pr_day_CCSM4_rcp85/","2006-01-01T00:00:00Z","2100-12-31T00:00:00Z",1,"daily","kg/m2/s",-124.5625,-113.375,31.5625,43.75
331,"LOCA daily precipitation CESM1-BGC modeled historical","pr_day_CESM1-BGC_historical","https://api.cal-adapt.org/api/series/pr_day_CESM1-BGC_historical/","1950-01-01T00:00:00Z","2005-12-31T00:00:00Z",1,"daily","kg/m2/s",-124.5625,-113.375,31.5625,43.75
332,"LOCA daily precipitation CESM1-BGC RCP 4.5","pr_day_CESM1-BGC_rcp45","https://api.cal-adapt.org/api/series/pr_day_CESM1-BGC_rcp45/","2006-01-01T00:00:00Z","2100-12-31T00:00:00Z",1,"daily","kg/m2/s",-124.5625,-113.375,31.5625,43.75
333,"LOCA daily precipitation CESM1-BGC RCP 8.5","pr_day_CESM1-BGC_rcp85","https://api.cal-adapt.org/api/series/pr_day_CESM1-BGC_rcp85/","2006-01-01T00:00:00Z","2100-12-31T00:00:00Z",1,"daily","kg/m2/s",-124.5625,-113.375,31.5625,43.75
334,"LOCA daily precipitation CMCC-CMS modeled historical","pr_day_CMCC-CMS_historical","https://api.cal-adapt.org/api/series/pr_day_CMCC-CMS_historical/","1950-01-01T00:00:00Z","2005-12-31T00:00:00Z",1,"daily","kg/m2/s",-124.5625,-113.375,31.5625,43.75
